id,questionusageid,slot,behaviour,questionid,variant,maxmark,minfraction,maxfraction,flagged,questionsummary,rightanswer,responsesummary,timemodified,category,parent,name,questiontext,questiontextformat,generalfeedback,generalfeedbackformat,defaultmark,penalty,qtype,length,stamp,version,hidden,timecreated,createdby,modifiedby,idnumber
379,218,16,deferredfeedback,379,1,1.0000000,0.0000000,1.0000000,0,"How can you BEST maintain current and future awareness of technologies?
: Subscribe to professional memberships
; Through continuous professional development
; Through observation of colleagues
; By having a large learning and development budget
","Through continuous professional development
","Through continuous professional development
",1605556672,35,0,Q16,"<p>How can you BEST maintain current and future awareness of technologies?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+BLzBVR,assessment.accelerate-people.co.uk+201116195752+Qww1xF,1,1605556672,5,5,
416,219,1,deferredfeedback,416,1,1.0000000,0.0000000,1.0000000,0,"Two methods of customising the ribbon in the majority of Microsoft office products can be achieved by hovering over a ribbon icon and right clicking the mouse button, which of the following is a third option?
: File/Info
; File/Account
; File
; File/Options
","File/Options
","File/Options
",1605775341,50,0,Q01,"<p>Two methods of customising the ribbon in the majority of Microsoft office products can be achieved by hovering over a ribbon icon and right clicking the mouse button, which of the following is a third option?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+fzJkB2,assessment.accelerate-people.co.uk+201119084221+tjAUo0,0,1605775341,5,5,
417,219,2,deferredfeedback,417,1,1.0000000,0.0000000,1.0000000,0,"Which type of software application is best suited when using numbers and formulas?
: Images
; Documents
; Slides
; Spreadsheets
","Spreadsheets
","Spreadsheets
",1605775341,50,0,Q02,"<p>Which type of software application is best suited when using numbers and formulas?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+cHW2gq,assessment.accelerate-people.co.uk+201119084221+PVLJOp,0,1605775341,5,5,
418,219,3,deferredfeedback,418,1,1.0000000,0.0000000,1.0000000,0,"What type of software platform is routinely used to manage interaction with customers and suppliers?
: CRM
; CTO
; Intranet
; Internet
","CRM
","CRM
",1605775341,50,0,Q03,"<p>What type of software platform is routinely used to manage interaction with customers and suppliers?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+KZQp3F,assessment.accelerate-people.co.uk+201119084221+4CapKj,0,1605775341,5,5,
419,219,4,deferredfeedback,419,1,1.0000000,0.0000000,1.0000000,0,"Which of these platforms does not commonly feature a single sign-on function?
: CMS
; Internet
; Intranet
; CRM
","Internet
","Internet
",1605775341,50,0,Q04,"<p>Which of these platforms does not commonly feature a single sign-on function?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+VcNxTF,assessment.accelerate-people.co.uk+201119084221+KyY2NQ,0,1605775341,5,5,
420,219,5,deferredfeedback,420,1,1.0000000,0.0000000,1.0000000,0,"Agile methodology has 4 key value statements, complete the value statement, ""Individuals and interactions over""
: Teams and techniques
; Processes and tools
; Processes and teams
; Processes and positions
","Processes and tools
","Processes and tools
",1605775341,50,0,Q05,"<p>Agile methodology has 4 key value statements, complete the value statement, ""Individuals and interactions over""</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+mnDoyn,assessment.accelerate-people.co.uk+201119084221+LCIMbn,0,1605775341,5,5,
421,219,6,deferredfeedback,421,1,1.0000000,0.0000000,1.0000000,0,"Agile methodology has 4 key value statements, complete the value statement ""Working software over""?
: Comprehensive spreadsheets
; Comprehensive lists
; Comprehensive documentation
; Complicated rules
","Comprehensive documentation
","Comprehensive documentation
",1605775341,50,0,Q06,"<p>Agile methodology has 4 key value statements, complete the value statement ""Working software over""?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+REEMJb,assessment.accelerate-people.co.uk+201119084221+ASk5Kv,0,1605775341,5,5,
422,219,7,deferredfeedback,422,1,1.0000000,0.0000000,1.0000000,0,"A person working in finance is most likely to depend on which digital technology to perform their role?
: Presentation software
; Instant messaging software
; Spreadsheet processing software
; Time-off management software
","Spreadsheet processing software
","Spreadsheet processing software
",1605775341,50,0,Q07,"<p>A person working in finance is most likely to depend on which digital technology to perform their role?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+CHroBX,assessment.accelerate-people.co.uk+201119084221+TJAlD1,0,1605775341,5,5,
423,219,8,deferredfeedback,423,1,1.0000000,0.0000000,1.0000000,0,"A formal and detailed way to ensure that new employees are aware how to access and start using an organisation’s digital tools, could be?
: FAQs
; Webinars
; How to guides
; Staff inductions
","FAQs
","How to guides
",1605775341,50,0,Q08,"<p>A formal and detailed way to ensure that new employees are aware how to access and start using an organisation’s digital tools, could be?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+lxUyYN,assessment.accelerate-people.co.uk+201119084221+BpyFrw,0,1605775341,5,5,
424,220,1,deferredfeedback,424,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT a social media tool?
: GitHub
; Snapchat
; Twitter
; Facebook
","GitHub
","GitHub
",1605775374,51,0,Q01,"<p>Which of the following is <strong>NOT</strong> a social media tool?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+Z4gsFU,assessment.accelerate-people.co.uk+201119084254+HdqxLx,0,1605775374,5,5,
425,220,2,deferredfeedback,425,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is a feature of diagnosing digital problems?
: Look at previous cases and history of faults.
; Physical or virtual examination of the product
; Testing functionality
; All of the above
","All of the above
","All of the above
",1605775374,51,0,Q02,"<p>Which of the following is a feature of diagnosing digital problems?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+FbPRtH,assessment.accelerate-people.co.uk+201119084254+gqEc5M,0,1605775374,5,5,
426,220,3,deferredfeedback,426,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is GOOD password management?
: Save your password to your PC so you do not lose it
; Use one single strong password for all uses
; Always use a simple password you can remember
; Change your password regularly
","Change your password regularly
","Change your password regularly
",1605775374,51,0,Q03,"<p>Which of the following is <strong>good</strong> password management?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+ZMyN2h,assessment.accelerate-people.co.uk+201119084254+Pqm0Fn,0,1605775374,5,5,
427,220,4,deferredfeedback,427,1,1.0000000,0.0000000,1.0000000,0,"What does CMS stand for?
: Content messaging system
; Customer messaging system
; Computer management system
; Content management system
","Content management system
","Content management system
",1605775374,51,0,Q04,"<p>What does CMS stand for?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+TURQ1G,assessment.accelerate-people.co.uk+201119084254+25moBH,0,1605775374,5,5,
428,220,5,deferredfeedback,428,1,1.0000000,0.0000000,1.0000000,0,"Which of the following Digital Channels are BEST used to communicate with different audiences?
: Zero level channel
; Presentation Software
; Email
; Twitter
","Email
","Email
",1605775374,51,0,Q05,"<p>Which of the following Digital Channels are <strong>Best</strong> used to communicate with different audiences?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+RiyUyN,assessment.accelerate-people.co.uk+201119084254+iFDvMu,0,1605775374,5,5,
429,220,6,deferredfeedback,429,1,1.0000000,0.0000000,1.0000000,0,"Which of the following would you use a CRM system for?
: Recording HR information
; Recording Financial information
; Recording Management information
; Recording Customer Sales information
","Recording Customer Sales information
","Recording Customer Sales information
",1605775374,51,0,Q06,"<p>Which of the following would you use a CRM system for?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+cqGLjk,assessment.accelerate-people.co.uk+201119084254+jgAIfh,0,1605775374,5,5,
430,220,7,deferredfeedback,430,1,1.0000000,0.0000000,1.0000000,0,"When supporting a customer which of the following is BEST practice?
: Maintain communication and inform the customer of the outcome once completed
; Only communicate with the customer as you log outcomes
; Do not communicate with the customer throughout the task
; Only inform the customer when the task is complete and log the completion
","Maintain communication and inform the customer of the outcome once completed
","Maintain communication and inform the customer of the outcome once completed
",1605775374,51,0,Q07,"<p>When supporting a customer which of the following is <strong>BEST</strong> practice?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+ZHjIz6,assessment.accelerate-people.co.uk+201119084254+HWoN7d,0,1605775374,5,5,
431,220,8,deferredfeedback,431,1,1.0000000,0.0000000,1.0000000,0,"Which of the following SHOULD form part of an organisations code of ethics?
: By an organisation to respond to complaints
; To guide an organisations recruitment strategy
; To guide the organisation in its decisions, programs, and policies
; For organisations to inform their strategic decisions
","To guide the organisation in its decisions, programs, and policies
","To guide the organisation in its decisions, programs, and policies
",1605775374,51,0,Q08,"<p>Which of the following <strong>should</strong> form part of an organisations code of ethics?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+4RmtAN,assessment.accelerate-people.co.uk+201119084254+ofNsbX,0,1605775374,5,5,
432,220,9,deferredfeedback,432,1,1.0000000,0.0000000,1.0000000,0,"When would you MOST likely escalate a problem?
: When it is something you have never encountered before
; When it is time to go home and the problem is not solved
; After trying to resolve the problem and you have exhausted all possible solutions
; When you cannot find the answer on the internet
","After trying to resolve the problem and you have exhausted all possible solutions
","After trying to resolve the problem and you have exhausted all possible solutions
",1605775374,51,0,Q09,"<p>When would you <strong>Most</strong> likely escalate a problem?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+RFXmnH,assessment.accelerate-people.co.uk+201119084254+W64asZ,0,1605775374,5,5,
433,220,10,deferredfeedback,433,1,1.0000000,0.0000000,1.0000000,0,"Which of the following methods is BEST suited to coach or support external users with a fault?
: Create a simple user guide
; Email their line manager to let them know they need training
; Send them the technical / manufactures documents
; Send them an email and try to explain what they need to do
","Create a simple user guide
","Create a simple user guide
",1605775374,51,0,Q10,"<p>Which of the following methods is BEST suited to coach or support external users with a fault?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+CHyTHU,assessment.accelerate-people.co.uk+201119084254+DbjiPN,0,1605775374,5,5,
364,221,1,deferredfeedback,364,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT a video communication platform?
: Email
; Skype
; Zoom
; Microsoft Teams
","Email
","Email
",1605556672,35,0,Q01,"<p>Which of the following is <strong>not</strong> a video communication platform?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+80tTMT,assessment.accelerate-people.co.uk+201116195752+j2V8WC,1,1605556672,5,5,
365,221,2,deferredfeedback,365,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT classed as a peripheral hardware devise?
: Printer
; Server
; Webcam
; Keyboard
","Server
","Server
",1605556672,35,0,Q02,"<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+leMyJU,assessment.accelerate-people.co.uk+201116195752+TX6N5J,1,1605556672,5,5,
366,221,3,deferredfeedback,366,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is primarily used for processing and presenting data?
: Dropbox
; SharePoint
; Google Drive
; PowerBI
","PowerBI
","Google Drive
",1605556672,35,0,Q03,"<p>Which of the following is primarily used for processing and presenting data?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+6B0sj2,assessment.accelerate-people.co.uk+201116195752+4mChsz,1,1605556672,5,5,
367,221,4,deferredfeedback,367,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT an example of handling data securely?
: Save data to an encrypted USB when travelling
; Always save data to the company SharePoint
; Send data via an email to an intended recipient
; Always back data up to the server
","Send data via an email to an intended recipient
","Send data via an email to an intended recipient
",1605556672,35,0,Q04,"<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+x9Vxj3,assessment.accelerate-people.co.uk+201116195752+jzlVQf,1,1605556672,5,5,
368,221,5,deferredfeedback,368,1,1.0000000,0.0000000,1.0000000,0,"which of the following is NOT a data visualisation tool?
: Tableau
; Power BI
; Excel
; PDF
","PDF
","PDF
",1605556672,35,0,Q05,"<p>which of the following is <strong>not</strong> a data visualisation tool?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+LNeA2S,assessment.accelerate-people.co.uk+201116195752+ucr4ZY,1,1605556672,5,5,
369,221,6,deferredfeedback,369,1,1.0000000,0.0000000,1.0000000,0,"Which policy or procedure would cover information security?
: HR Policy
; Finance Policy
; Information Risk Management Policy
; Safeguarding Policy
","Information Risk Management Policy
","Information Risk Management Policy
",1605556672,35,0,Q06,"<p>Which policy or procedure would cover information security?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XxVUMJ,assessment.accelerate-people.co.uk+201116195752+TI8xCK,1,1605556672,5,5,
370,221,7,deferredfeedback,370,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is a type of threat to an organisation?
: A weak password
; Not applying computer updates
; New regulations
; All of the above
","All of the above
","All of the above
",1605556672,35,0,Q07,"<p>Which of the following is a type of threat to an organisation?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+CiJPCI,assessment.accelerate-people.co.uk+201116195752+t2GoEV,1,1605556672,5,5,
371,221,8,deferredfeedback,371,1,1.0000000,0.0000000,1.0000000,0,"Which of the following would be the most likely reason to change your password?
: You could not access your files
; You have updated your software or applied updates
; You have been on holiday and away from your PC for two weeks
; You have had a virus on your PC
","You have had a virus on your PC
","You have had a virus on your PC
",1605556672,35,0,Q08,"<p>Which of the following would be the most likely reason to change your password?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+qRB6uC,assessment.accelerate-people.co.uk+201116195752+wTDAAU,1,1605556672,5,5,
372,221,9,deferredfeedback,372,1,1.0000000,0.0000000,1.0000000,0,"Who should you inform if your encounter a data breach?
: Information Commissioners Office
; International Commissioners Office
; Information Compliance Office
; International Compliance Office
","Information Commissioners Office
","Information Commissioners Office
",1605556672,35,0,Q09,"<p>Who should you inform if your encounter a data breach?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+jNm39r,assessment.accelerate-people.co.uk+201116195752+UZbeVt,1,1605556672,5,5,
373,221,10,deferredfeedback,373,1,1.0000000,0.0000000,1.0000000,0,"How would you safeguard your organisations brand?
: Follow the organisations policies
; Only send email to existing customers
; Remove the company logo when sending to unknown customers
; Remove your email signature
","Follow the organisations policies
","Follow the organisations policies
",1605556672,35,0,Q10,"<p>How would you safeguard your organisations brand?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+b2pbhY,assessment.accelerate-people.co.uk+201116195752+sKAfSN,1,1605556672,5,5,
374,221,11,deferredfeedback,374,1,1.0000000,0.0000000,1.0000000,0,"Which of the following are classed as Digital Communication Channels?
: Blogging
; Social Media
; Email marketing
; All of the above
","All of the above
","All of the above
",1605556672,35,0,Q11,"<p>Which of the following are classed as Digital Communication Channels?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+D8EMIt,assessment.accelerate-people.co.uk+201116195752+EgWLY2,1,1605556672,5,5,
375,221,12,deferredfeedback,375,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is the least secure when accessing the internet?
: log onto an open network in a local coffee shop
; use your mobile phone from your home network
; use your personal computer on the guest WiFi at work
; log onto a secure train network with you phone whilst traveling
","log onto an open network in a local coffee shop
","log onto an open network in a local coffee shop
",1605556672,35,0,Q12,"<p>Which of the following is the least secure when accessing the internet?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XAsldO,assessment.accelerate-people.co.uk+201116195752+wyMw2G,1,1605556672,5,5,
376,221,13,deferredfeedback,376,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is the best method for planning your own learning activities?
: Wait to see what opportunities become available that meet the gaps in your knowledge
; Define a clear purpose and learning objectives aligned to your job role
; Volunteer for every training opportunity that becomes available within the organisation
; Select the same training that colleagues have applied to attend
","Define a clear purpose and learning objectives aligned to your job role
","Define a clear purpose and learning objectives aligned to your job role
",1605556672,35,0,Q13,"<p>Which of the following is the best method for planning your own learning activities?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JghSnW,assessment.accelerate-people.co.uk+201116195752+eMrQYO,1,1605556672,5,5,
377,221,14,deferredfeedback,377,1,1.0000000,0.0000000,1.0000000,0,"Which of the following combinations should be considered when planning effective time management?
: Customer, costs, capacity
; People, price, product
; Tasks, time, team
; information, intention, implementation
","Tasks, time, team
","Customer, costs, capacity
",1605556672,35,0,Q14,"<p>Which of the following combinations should be considered when planning effective time management?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JYpKMh,assessment.accelerate-people.co.uk+201116195752+v9BMjX,1,1605556672,5,5,
378,221,15,deferredfeedback,378,1,1.0000000,0.0000000,1.0000000,0,"How may your continuous improvement benefit the business?
: Increase productivity
; Informs the business strategy
; informs the learning and development budget
; Increases costs
","Increase productivity
","Informs the business strategy
",1605556672,35,0,Q15,"<p>How may your continuous improvement benefit the business?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+lAgohu,assessment.accelerate-people.co.uk+201116195752+sgQcQ7,1,1605556672,5,5,
379,221,16,deferredfeedback,379,1,1.0000000,0.0000000,1.0000000,0,"How can you BEST maintain current and future awareness of technologies?
: Subscribe to professional memberships
; Through continuous professional development
; Through observation of colleagues
; By having a large learning and development budget
","Through continuous professional development
","Through observation of colleagues
",1605556672,35,0,Q16,"<p>How can you BEST maintain current and future awareness of technologies?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+BLzBVR,assessment.accelerate-people.co.uk+201116195752+Qww1xF,1,1605556672,5,5,
364,222,1,deferredfeedback,364,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT a video communication platform?
: Email
; Skype
; Zoom
; Microsoft Teams
","Email
","Email
",1605556672,35,0,Q01,"<p>Which of the following is <strong>not</strong> a video communication platform?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+80tTMT,assessment.accelerate-people.co.uk+201116195752+j2V8WC,1,1605556672,5,5,
365,222,2,deferredfeedback,365,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT classed as a peripheral hardware devise?
: Printer
; Server
; Webcam
; Keyboard
","Server
","Server
",1605556672,35,0,Q02,"<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+leMyJU,assessment.accelerate-people.co.uk+201116195752+TX6N5J,1,1605556672,5,5,
366,222,3,deferredfeedback,366,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is primarily used for processing and presenting data?
: Dropbox
; SharePoint
; Google Drive
; PowerBI
","PowerBI
","PowerBI
",1605556672,35,0,Q03,"<p>Which of the following is primarily used for processing and presenting data?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+6B0sj2,assessment.accelerate-people.co.uk+201116195752+4mChsz,1,1605556672,5,5,
367,222,4,deferredfeedback,367,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT an example of handling data securely?
: Save data to an encrypted USB when travelling
; Always save data to the company SharePoint
; Send data via an email to an intended recipient
; Always back data up to the server
","Send data via an email to an intended recipient
","Send data via an email to an intended recipient
",1605556672,35,0,Q04,"<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+x9Vxj3,assessment.accelerate-people.co.uk+201116195752+jzlVQf,1,1605556672,5,5,
368,222,5,deferredfeedback,368,1,1.0000000,0.0000000,1.0000000,0,"which of the following is NOT a data visualisation tool?
: Tableau
; Power BI
; Excel
; PDF
","PDF
","PDF
",1605556672,35,0,Q05,"<p>which of the following is <strong>not</strong> a data visualisation tool?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+LNeA2S,assessment.accelerate-people.co.uk+201116195752+ucr4ZY,1,1605556672,5,5,
369,222,6,deferredfeedback,369,1,1.0000000,0.0000000,1.0000000,0,"Which policy or procedure would cover information security?
: HR Policy
; Finance Policy
; Information Risk Management Policy
; Safeguarding Policy
","Information Risk Management Policy
","Information Risk Management Policy
",1605556672,35,0,Q06,"<p>Which policy or procedure would cover information security?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XxVUMJ,assessment.accelerate-people.co.uk+201116195752+TI8xCK,1,1605556672,5,5,
370,222,7,deferredfeedback,370,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is a type of threat to an organisation?
: A weak password
; Not applying computer updates
; New regulations
; All of the above
","All of the above
","All of the above
",1605556672,35,0,Q07,"<p>Which of the following is a type of threat to an organisation?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+CiJPCI,assessment.accelerate-people.co.uk+201116195752+t2GoEV,1,1605556672,5,5,
371,222,8,deferredfeedback,371,1,1.0000000,0.0000000,1.0000000,0,"Which of the following would be the most likely reason to change your password?
: You could not access your files
; You have updated your software or applied updates
; You have been on holiday and away from your PC for two weeks
; You have had a virus on your PC
","You have had a virus on your PC
","You have had a virus on your PC
",1605556672,35,0,Q08,"<p>Which of the following would be the most likely reason to change your password?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+qRB6uC,assessment.accelerate-people.co.uk+201116195752+wTDAAU,1,1605556672,5,5,
372,222,9,deferredfeedback,372,1,1.0000000,0.0000000,1.0000000,0,"Who should you inform if your encounter a data breach?
: Information Commissioners Office
; International Commissioners Office
; Information Compliance Office
; International Compliance Office
","Information Commissioners Office
","Information Commissioners Office
",1605556672,35,0,Q09,"<p>Who should you inform if your encounter a data breach?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+jNm39r,assessment.accelerate-people.co.uk+201116195752+UZbeVt,1,1605556672,5,5,
373,222,10,deferredfeedback,373,1,1.0000000,0.0000000,1.0000000,0,"How would you safeguard your organisations brand?
: Follow the organisations policies
; Only send email to existing customers
; Remove the company logo when sending to unknown customers
; Remove your email signature
","Follow the organisations policies
","Follow the organisations policies
",1605556672,35,0,Q10,"<p>How would you safeguard your organisations brand?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+b2pbhY,assessment.accelerate-people.co.uk+201116195752+sKAfSN,1,1605556672,5,5,
374,222,11,deferredfeedback,374,1,1.0000000,0.0000000,1.0000000,0,"Which of the following are classed as Digital Communication Channels?
: Blogging
; Social Media
; Email marketing
; All of the above
","All of the above
","Email marketing
",1605556672,35,0,Q11,"<p>Which of the following are classed as Digital Communication Channels?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+D8EMIt,assessment.accelerate-people.co.uk+201116195752+EgWLY2,1,1605556672,5,5,
375,222,12,deferredfeedback,375,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is the least secure when accessing the internet?
: log onto an open network in a local coffee shop
; use your mobile phone from your home network
; use your personal computer on the guest WiFi at work
; log onto a secure train network with you phone whilst traveling
","log onto an open network in a local coffee shop
","log onto an open network in a local coffee shop
",1605556672,35,0,Q12,"<p>Which of the following is the least secure when accessing the internet?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XAsldO,assessment.accelerate-people.co.uk+201116195752+wyMw2G,1,1605556672,5,5,
376,222,13,deferredfeedback,376,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is the best method for planning your own learning activities?
: Wait to see what opportunities become available that meet the gaps in your knowledge
; Define a clear purpose and learning objectives aligned to your job role
; Volunteer for every training opportunity that becomes available within the organisation
; Select the same training that colleagues have applied to attend
","Define a clear purpose and learning objectives aligned to your job role
","Define a clear purpose and learning objectives aligned to your job role
",1605556672,35,0,Q13,"<p>Which of the following is the best method for planning your own learning activities?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JghSnW,assessment.accelerate-people.co.uk+201116195752+eMrQYO,1,1605556672,5,5,
377,222,14,deferredfeedback,377,1,1.0000000,0.0000000,1.0000000,0,"Which of the following combinations should be considered when planning effective time management?
: Customer, costs, capacity
; People, price, product
; Tasks, time, team
; information, intention, implementation
","Tasks, time, team
","Tasks, time, team
",1605556672,35,0,Q14,"<p>Which of the following combinations should be considered when planning effective time management?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JYpKMh,assessment.accelerate-people.co.uk+201116195752+v9BMjX,1,1605556672,5,5,
378,222,15,deferredfeedback,378,1,1.0000000,0.0000000,1.0000000,0,"How may your continuous improvement benefit the business?
: Increase productivity
; Informs the business strategy
; informs the learning and development budget
; Increases costs
","Increase productivity
","Increase productivity
",1605556672,35,0,Q15,"<p>How may your continuous improvement benefit the business?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+lAgohu,assessment.accelerate-people.co.uk+201116195752+sgQcQ7,1,1605556672,5,5,
379,222,16,deferredfeedback,379,1,1.0000000,0.0000000,1.0000000,0,"How can you BEST maintain current and future awareness of technologies?
: Subscribe to professional memberships
; Through continuous professional development
; Through observation of colleagues
; By having a large learning and development budget
","Through continuous professional development
","Through observation of colleagues
",1605556672,35,0,Q16,"<p>How can you BEST maintain current and future awareness of technologies?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+BLzBVR,assessment.accelerate-people.co.uk+201116195752+Qww1xF,1,1605556672,5,5,
364,223,1,deferredfeedback,364,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT a video communication platform?
: Email
; Skype
; Zoom
; Microsoft Teams
","Email
","Email
",1605556672,35,0,Q01,"<p>Which of the following is <strong>not</strong> a video communication platform?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+80tTMT,assessment.accelerate-people.co.uk+201116195752+j2V8WC,1,1605556672,5,5,
365,223,2,deferredfeedback,365,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT classed as a peripheral hardware devise?
: Printer
; Server
; Webcam
; Keyboard
","Server
","Server
",1605556672,35,0,Q02,"<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+leMyJU,assessment.accelerate-people.co.uk+201116195752+TX6N5J,1,1605556672,5,5,
366,223,3,deferredfeedback,366,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is primarily used for processing and presenting data?
: Dropbox
; SharePoint
; Google Drive
; PowerBI
","PowerBI
","SharePoint
",1605556672,35,0,Q03,"<p>Which of the following is primarily used for processing and presenting data?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+6B0sj2,assessment.accelerate-people.co.uk+201116195752+4mChsz,1,1605556672,5,5,
